"id","clave","descripcion"
"catalogos_materiales_peligrosos1857","3014","PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS LIQUIDO TOXICO"
"catalogos_materiales_peligrosos1858","3015","PLAGUICIDA A BASE DE DIPIRIDILO LIQUIDO TOXICO INFLAMABLE de punto de inflamación no inferior a 23°C"
"catalogos_materiales_peligrosos1859","3016","PLAGUICIDA A BASE DE DIPIRIDILO LIQUIDO TOXICO"
"catalogos_materiales_peligrosos1860","3017","PLAGUICIDA A BASE DE ORGANOFOSFORO LIQUIDO TOXICO INFLAMABLE de punto de inflamación no inferior a 23°C"
"catalogos_materiales_peligrosos1861","3018","PLAGUICIDA A BASE DE ORGANOFOSFORO LIQUIDO TOXICO"
"catalogos_materiales_peligrosos1862","3019","PLAGUICIDA A BASE DE ORGANOESTAÑO LIQUIDO TOXICO INFLAMABLE de punto de inflamación no inferior a 23°C"
"catalogos_materiales_peligrosos1863","3020","PLAGUICIDA A BASE DE ORGANOESTAÑO LIQUIDO TOXICO"
"catalogos_materiales_peligrosos1864","3021","PLAGUICIDA LIQUIDO INFLAMABLE TOXICO N.E.P. de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1865","3022","OXIDO DE 12-BUTILENO ESTABILIZADO"
"catalogos_materiales_peligrosos1866","3023","2-METIL-2-HEPTANOTIOL"
"catalogos_materiales_peligrosos1867","3024","PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA LIQUIDO TOXICO INFLAMABLE de punto de inflamación inferior a 23°C"
"catalogos_materiales_peligrosos1868","3025","PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA LIQUIDO TOXICO INFLAMABLE de punto de inflamación no inferior a 23°C"
"catalogos_materiales_peligrosos1869","3026","PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA LIQUIDO TOXICO"
"catalogos_materiales_peligrosos1870","3027","PLAGUICIDA A BASE DE DERIVADOS DE LA CUMARINA SOLIDO TOXICO"
"catalogos_materiales_peligrosos1871","3028","ACUMULADORES ELECTRICOS SECOS QUE CONTIENEN HIDROXIDO DE POTASIO SOLIDO"
"catalogos_materiales_peligrosos1872","3048","PLAGUICIDA A BASE DE FOSFURO DE ALUMINIO"
"catalogos_materiales_peligrosos1873","3054","CICLOHEXILMERCAPTANO"
"catalogos_materiales_peligrosos1874","3055","2-(2-AMINOETOXI)ETANOL"
"catalogos_materiales_peligrosos1875","3056","n-HEPTALDEHIDO"
"catalogos_materiales_peligrosos1876","3057","CLORURO DE TRIFLUORACETILO"
"catalogos_materiales_peligrosos1877","3064","NITROGLICERINA EN SOLUCION ALCOHOLICA con más de 1% pero no más de 5% de nitroglicerina"
"catalogos_materiales_peligrosos1878","3065","BEBIDAS ALCOHOLICAS con más de 70% de alcohol en volumen"
"catalogos_materiales_peligrosos1879","3065","BEBIDAS ALCOHOLICAS con más de 24% pero no más de 70% de alcohol en volumen"
"catalogos_materiales_peligrosos1880","3066","PINTURA (incluye pintura laca esmalte colorante goma laca barniz betún encáustico apresto líquido y base líquida para lacas) o PRODUCTOS PARA PINTURA (incluye compuestos disolventes o reductores de pintura)"
"catalogos_materiales_peligrosos1881","3070","MEZCLA DE OXIDO DE ETILENO Y DICLORODIFLUOMETANO con un máximo de 125% de óxido de etileno"
"catalogos_materiales_peligrosos1882","3071","MERCAPTANOS LIQUIDOS TOXICOS INFLAMABLES N.E.P. o MEZCLA DE MERCAPTANOS LIQUIDOS TOXICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1883","3072","APARATOS DE SALVAMENTO NO AUTOINFLABLES que contengan mercancías peligrosas como material accesorio"
"catalogos_materiales_peligrosos1884","3073","VINILPIRIDINAS ESTABILIZADAS"
"catalogos_materiales_peligrosos1885","3077","SUBSTANCIA SOLIDA POTENCIALMENTE PELIGROSA PARA EL MEDIO AMBIENTE N.E.P."
"catalogos_materiales_peligrosos1886","3078","CERIO torneaduras o polvo granulado"
"catalogos_materiales_peligrosos1887","3079","METACRILONITRILO ESTABILIZADO"
"catalogos_materiales_peligrosos1888","3080","ISOCIANATOS TOXICOS INFLAMABLES N.E.P. o ISOCIANATOS EN SOLUCION TOXICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1889","3082","SUBSTANCIA LIQUIDA POTENCIALMENTE PELIGROSAS PARA EL MEDIO AMBIENTE N.E.P."
"catalogos_materiales_peligrosos1890","3083","FLUORURO DE PERCLORILO"
"catalogos_materiales_peligrosos1891","3084","SOLIDO CORROSIVO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1892","3085","SOLIDO COMBURENTE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos1893","3086","SOLIDO TOXICO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1894","3087","SOLIDO COMBURENTE TOXICO N.E.P."
"catalogos_materiales_peligrosos1895","3088","SOLIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1896","3089","POLVOS METALICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1897","3090","BATERIAS DE METAL LITIO (Incluidas las baterías de aleación de litio)"
"catalogos_materiales_peligrosos1898","3091","BATERIAS DE METAL LITIO INSTALADAS EN UN EQUIPO O BATERIAS DE  METAL LITIO EMBALADAS CON UN EQUIPO (Incluidas las baterías de aleación de litio)"
"catalogos_materiales_peligrosos1899","3092","1-METOXI-2-PROPANOL"
"catalogos_materiales_peligrosos1900","3093","LIQUIDO CORROSIVO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1901","3094","LIQUIDO CORROSIVO QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1902","3095","SOLIDO CORROSIVO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1903","3096","SOLIDO CORROSIVO QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1904","3097","SOLIDO INFLAMABLE COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1905","3098","LIQUIDO COMBURENTE CORROSIVO N.E.P."
"catalogos_materiales_peligrosos1906","3099","LIQUIDO COMBURENTE TOXICO N.E.P."
"catalogos_materiales_peligrosos1907","3100","SOLIDO COMBURENTE QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1908","3101","PEROXIDO ORGANICO LIQUIDO TIPO B"
"catalogos_materiales_peligrosos1909","3102","PEROXIDO ORGANICO SOLIDO TIPO B"
"catalogos_materiales_peligrosos1910","3103","PEROXIDO ORGANICO LIQUIDO TIPO C"
"catalogos_materiales_peligrosos1911","3104","PEROXIDO ORGANICO SOLIDO TIPO C"
"catalogos_materiales_peligrosos1912","3105","PEROXIDO ORGANICO LIQUIDO TIPO D"
"catalogos_materiales_peligrosos1913","3106","PEROXIDO ORGANICO SOLIDO TIPO D"
"catalogos_materiales_peligrosos1914","3107","PEROXIDO ORGANICO LIQUIDO TIPO E"
"catalogos_materiales_peligrosos1915","3108","PEROXIDO ORGANICO SOLIDO TIPO E"
"catalogos_materiales_peligrosos1916","3109","PEROXIDO ORGANICO LIQUIDO TIPO F"
"catalogos_materiales_peligrosos1917","3110","PEROXIDO ORGANICO SOLIDO TIPO F"
"catalogos_materiales_peligrosos1918","3111","PEROXIDO ORGANICO LIQUIDO TIPO B LIQUIDO CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1919","3112","PEROXIDO ORGANICO LIQUIDO TIPO B SOLIDO CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1920","3113","PEROXIDO ORGANICO LIQUIDO TIPO C CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1921","3114","PEROXIDO ORGANICO SOLIDO TIPO C CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1922","3115","PEROXIDO ORGANICO LIQUIDO TIPO D CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1923","3116","PEROXIDO ORGANICO SOLIDO TIPO D CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1924","3117","PEROXIDO ORGANICO LIQUIDO TIPO E CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1925","3118","PEROXIDO ORGANICO SOLIDO TIPO E CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1926","3119","PEROXIDO ORGANICO LIQUIDO TIPO F CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1927","3120","PEROXIDO ORGANICO SOLIDO TIPO F CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos1928","3121","SOLIDO COMBURENTE QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1929","3122","LIQUIDO TOXICO OXIDANTE N.E.P."
"catalogos_materiales_peligrosos1930","3123","LIQUIDO TOXICO QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1931","3124","SOLIDO TOXICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1932","3125","SOLIDO TOXICO QUE REACCIONA CON EL AGUA N.E.P"
"catalogos_materiales_peligrosos1933","3126","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO CORROSIVO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1934","3127","SOLIDO QUE EXPERIMENTA CALENTAMIENTO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1935","3128","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO TOXICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1936","3129","LIQUIDO QUE REACCIONA CON EL AGUA CORROSIVO N.E.P."
"catalogos_materiales_peligrosos1937","3130","LIQUIDO QUE REACCIONA CON EL AGUA TOXICO N.E.P."
"catalogos_materiales_peligrosos1938","3131","SOLIDO QUE REACCIONA CON EL AGUA CORROSIVO N.E.P."
"catalogos_materiales_peligrosos1939","3132","SOLIDO QUE REACCIONA CON EL AGUA INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1940","3133","SOLIDO QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1941","3134","SOLIDO QUE REACCIONA CON EL AGUA TOXICO N.E.P."
"catalogos_materiales_peligrosos1942","3135","SOLIDO QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P"
"catalogos_materiales_peligrosos1943","3136","TRIFLUOROMETANO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1944","3137","SOLIDO COMBURENTE INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1945","3138","MEZCLA LIQUIDA REFRIGERADA con no menos de 715% de etilen  un máximo de 22.5% de acetileno y un máximo de 6% de propileno"
"catalogos_materiales_peligrosos1946","3139","LIQUIDO OXIDANTE N.E.P."
"catalogos_materiales_peligrosos1947","3140","ALCALOIDES LIQUIDOS N.E.P. o SALES DE ALCALOIDES LIQUIDAS N.E.P."
"catalogos_materiales_peligrosos1948","3141","ANTIMONIO COMPUESTO INORGANICO LIQUIDO N.E.P."
"catalogos_materiales_peligrosos1949","3142","DESINFECTANTE LIQUIDO TOXICO N.E.P."
"catalogos_materiales_peligrosos1950","3143","COLORANTE SOLIDO TOXICO N.E.P. o MATERIA INTERMEDIA PARA COLORANTES SOLIDA TOXICOS N.E.P."
"catalogos_materiales_peligrosos1951","3144","NICOTINA COMPUESTO LIQUIDO N.E.P. o PREPARADO LIQUIDO A BASE  DE NICOTINA N.E.P."
"catalogos_materiales_peligrosos1952","3145","ALQUILFENOLES LIQUIDOS N.E.P. (incluidos los homólogos C2 a C12)"
"catalogos_materiales_peligrosos1953","3146","COMPUESTO DE ORGANOESTAÑO SOLIDO N.E.P."
"catalogos_materiales_peligrosos1954","3147","COLORANTE SOLIDO CORROSIVO N.E.P. o MATERIA INTERMEDIA PARA COLORANTE SOLIDA CORROSIVAS N.E.P."
"catalogos_materiales_peligrosos1955","3148","LÍQUIDO QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos1956","3149","PEROXIDO DE HIDROGENO Y ACIDO PEROXIACETICO EN MEZCLA con ácido(s) agua y un máximo de 5% de ácido peroxiacético ESTABILIZADA"
"catalogos_materiales_peligrosos1957","3150","DISPOSITIVOS PEQUEÑOS ACCIONADOS POR HIDROCARBUROS GASEOSOS o RECARGAS DE HIDROCARBUROS GASEOSOS PARA DISPOSITIVOS PEQUEÑOS con dispositivo de descarga"
"catalogos_materiales_peligrosos1958","3151","DIFENILOS POLIHALOGENADOS LIQUIDOS o TERFENILOS POLIHALOGENADOS LIQUIDOS"
"catalogos_materiales_peligrosos1959","3152","DIFENILOS POLIHALOGENADOS SOLIDOS o TERFENILOS POLIHALOGENADOS SOLIDOS"
"catalogos_materiales_peligrosos1960","3153","PERFLUORO (ETER METILVINIILICO)"
"catalogos_materiales_peligrosos1961","3154","PERFLUORO (ETER ETILVINILICO)"
"catalogos_materiales_peligrosos1962","3155","PENTACLOROFENOL"
"catalogos_materiales_peligrosos1963","3156","GAS COMPRIMIDO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1964","3157","GAS LICUADO COMBURENTE N.E.P."
"catalogos_materiales_peligrosos1965","3158","GAS LICUADO REFRIGERADO N.E.P."
"catalogos_materiales_peligrosos1966","3159","1112-TETRAFLUOROETANO (GAS REFRIGERANTE R 134ª)"
"catalogos_materiales_peligrosos1967","3160","GAS LICUADO TOXICO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1968","3161","GAS LICUADO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1969","3162","GAS LICUADO TOXICO N.E.P."
"catalogos_materiales_peligrosos1970","3163","GAS LICUADO N.E.P."
"catalogos_materiales_peligrosos1971","3164","OBJETOS CON PRESION INTERIOR NEUMATICOS O HIDRAULICOS (que contienen gas ininflamable)"
"catalogos_materiales_peligrosos1972","3165","DEPOSITO DE COMBUSTIBLE DE GRUPO MOTOR DE CIRCUITO HIDRAULICO DE AERONAVE (que contiene una mezcla de hidracina anhidra y metilhidrazina) (combustible M86)"
"catalogos_materiales_peligrosos1973","3166","MOTOR DE COMBUSTION INTERNA O VEHICULO  PROPULSADO POR GAS INFLAMABLE o VEHICULO PROPULSADO POR LIQUIDO INFLAMABLE o MOTOR CON PILA DE COMBUSTIBLE PROPULSADO POR GAS INFLAMABLE o VEHICULO CON PILA DE COMBUSTIBLE PROPULSADO POR LIQUIDO INFLAMABLE"
"catalogos_materiales_peligrosos1974","3167","MUESTRAS DE GAS INFLAMABLE  A PRESION NORMAL N.E.P.  que no sea  líquido refrigerado"
"catalogos_materiales_peligrosos1975","3168","MUESTRAS DE GAS TOXICO INFLAMABLE  A PRESION NORMAL N.E.P.  que no sea  líquido refrigerado"
"catalogos_materiales_peligrosos1976","3169","MUESTRAS DE GAS TOXICO A PRESION NORMAL N.E.P.  que no sea  líquido refrigerado"
"catalogos_materiales_peligrosos1977","3170","SUBPRODUCTOS DE LA FUNDICION DEL  ALUMINIO O SUBPRODUCTOS DE LA REFUNDICION DEL ALUMINIO"
"catalogos_materiales_peligrosos1978","3171","VEHICULO ACCIONADO POR BATERIA  O APARATO ACCIONADO POR BATERIA"
"catalogos_materiales_peligrosos1979","3172","TOXINAS EXTRAIDAS DE UN MEDIO VIVO LIQUIDAS N.E.P."
"catalogos_materiales_peligrosos1980","3174","DISULFURO DE TITANIO"
"catalogos_materiales_peligrosos1981","3175","SOLIDO QUE CONTIENE LIQUIDO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1982","3176","SOLIDO INFLAMABLE ORGANICO FUNDIDO N.E.P."
"catalogos_materiales_peligrosos1983","3178","SOLIDO INFLAMABLE INORGANICO N.E.P."
"catalogos_materiales_peligrosos1984","3179","SOLIDO INFLAMABLE INORGANICO TOXICO N.E.P."
"catalogos_materiales_peligrosos1985","3180","SOLIDO INFLAMABLE INORGANICO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos1986","3181","SALES METALICAS DE COMPUESTOS ORGANICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1987","3182","HIDRUROS METALICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos1988","3183","LIQUIDO ORGANICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1989","3184","LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO TOXICO ORGANICO N.E.P"
"catalogos_materiales_peligrosos1990","3185","LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO CORROSIVO ORGANICO N.E.P."
"catalogos_materiales_peligrosos1991","3186","LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1992","3187","LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO TOXICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1993","3188","LIQUIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO CORROSIVO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1994","3189","POLVO METALICO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos1995","3190","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1996","3191","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO TOXICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1997","3192","SOLIDO QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO CORROSIVO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1998","3194","LIQUIDO PIROFORICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos1999","3200","SOLIDO PIROFORICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2000","3205","ALCOHOLATOS DE METALES ALCALINOTERREOS N.E.P."
"catalogos_materiales_peligrosos2001","3206","ALCOHOLATOS DE METALES ALCALINOS QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO CORROSIVOS N.E.P."
"catalogos_materiales_peligrosos2002","3208","SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA N.E.P."
"catalogos_materiales_peligrosos2003","3209","SUBSTANCIA METALICA QUE REACCIONA CON EL AGUA Y QUE EXPERIMENTA CALENTAMIENTO ESPONTANEO N.E.P."
"catalogos_materiales_peligrosos2004","3210","CLORATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2005","3211","PERCLORATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2006","3212","HIPOCLORITOS INORGANICOS N.E.P."
"catalogos_materiales_peligrosos2007","3213","BROMATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2008","3214","PERMANGANATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2009","3215","PERSULFATOS INORGANICOS N.E.P."
"catalogos_materiales_peligrosos2010","3216","PERSULFATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2011","3218","NITRATOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2012","3219","NITRITOS INORGANICOS EN SOLUCION ACUOSA N.E.P."
"catalogos_materiales_peligrosos2013","3220","PENTAFLUOROETANO (GAS REFRIGERANTE R125)"
"catalogos_materiales_peligrosos2014","3221","LIQUIDO DE REACCION ESPONTANEA TIPO B"
"catalogos_materiales_peligrosos2015","3222","SOLIDO DE REACCION ESPONTANEA TIPO B"
"catalogos_materiales_peligrosos2016","3223","LIQUIDO DE REACCION ESPONTANEA TIPO C"
"catalogos_materiales_peligrosos2017","3224","SOLIDO DE REACCION ESPONTANEA TIPO C"
"catalogos_materiales_peligrosos2018","3225","LIQUIDO DE REACCION ESPONTANEA TIPO D"
"catalogos_materiales_peligrosos2019","3226","SOLIDO DE REACCION ESPONTANEA TIPO D"
"catalogos_materiales_peligrosos2020","3227","LIQUIDO DE REACCION ESPONTANEA TIPO E"
"catalogos_materiales_peligrosos2021","3228","SOLIDO DE REACCION ESPONTANEA TIPO E"
"catalogos_materiales_peligrosos2022","3229","LIQUIDO DE REACCION ESPONTANEA TIPO F"
"catalogos_materiales_peligrosos2023","3230","SOLIDO DE REACCION ESPONTANEA TIPO F"
"catalogos_materiales_peligrosos2024","3231","LIQUIDO DE REACCION ESPONTANEA TIPO B CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2025","3232","SOLIDO DE REACCION ESPONTANEA TIPO B CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2026","3233","LIQUIDO DE REACCION ESPONTANEA TIPO C CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2027","3234","SOLIDO DE REACCION ESPONTANEA TIPO C CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2028","3235","LIQUIDO DE REACCION ESPONTANEA TIPO D CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2029","3236","SOLIDO DE REACCION ESPONTANEA TIPO D CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2030","3237","LIQUIDO DE REACCION ESPONTANEA TIPO E CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2031","3238","SOLIDO DE REACCION ESPONTANEA TIPO E CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2032","3239","LIQUIDO DE REACCION ESPONTANEA TIPO F CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2033","3240","SOLIDO DE REACCION ESPONTANEA TIPO F CON TEMPERATURA REGULADA"
"catalogos_materiales_peligrosos2034","3241","2-BROMO-2-NITROPROPANO-13-DIOL"
"catalogos_materiales_peligrosos2035","3242","AZODICARBONAMIDA"
"catalogos_materiales_peligrosos2036","3243","SOLIDOS QUE CONTIENEN LIQUIDO TOXICO N.E.P."
"catalogos_materiales_peligrosos2037","3244","SOLIDOS QUE CONTIENEN LIQUIDO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2038","3245","MICROORGANISMOS MODIFICADOS GENETICAMENTE u ORGANISMOS MODIFICADOS GENETICAMENTE"
"catalogos_materiales_peligrosos2039","3246","CLORURO DE METANOSULFONILO"
"catalogos_materiales_peligrosos2040","3247","PEROXOBORATO DE SODIO ANHIDRO"
"catalogos_materiales_peligrosos2041","3248","MEDICAMENTO LIQUIDO INFLAMABLE TOXICO N.E.P."
"catalogos_materiales_peligrosos2042","3249","MEDICAMENTO SOLIDO TOXICO N.E.P."
"catalogos_materiales_peligrosos2043","3250","ACIDO CLOROACETICO FUNDIDO"
"catalogos_materiales_peligrosos2044","3251","MONONITRATO-5-DE ISOSORBIDA"
"catalogos_materiales_peligrosos2045","3252","DIFLUOROMETANO (GAS REFRIGERANTE R32)"
"catalogos_materiales_peligrosos2046","3253","TRIOXOSILICATO DE DISODIO"
"catalogos_materiales_peligrosos2047","3254","TRIBUTILFOSFANO"
"catalogos_materiales_peligrosos2048","3255","HIPOCLORITO DE terc-BUTIL"
"catalogos_materiales_peligrosos2049","3256","LIQUIDO A TEMPERTURA ELEVADA INFLAMABLE N.E.P. de punto de inflamación superior a 60°C a una temperatura igual o superior al punto de inflamación"
"catalogos_materiales_peligrosos2050","3257","LIQUIDO A TEMPERATURA ELEVADA N.E.P. a una temperatura igual o superior a 100°C e inferior a su punto de inflamación (incluidos los metales fundidos las sales fundidas etc.)"
"catalogos_materiales_peligrosos2051","3258","SOLIDO A TEMPERATURA ELEVADA N.E.P. a una temperatura igual o superior a 240°C"
"catalogos_materiales_peligrosos2052","3259","AMINAS SOLIDAS CORROSIVAS N.E.P. o POLIAMINAS SOLIDAS CORROSIVAS N.E.P."
"catalogos_materiales_peligrosos2053","3260","SOLIDO CORROSIVO ACIDO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2054","3261","SOLIDO CORROSIVO ACIDO ORGANICO N.E.P."
"catalogos_materiales_peligrosos2055","3262","SOLIDO CORROSIVO BASICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2056","3263","SOLIDO CORROSIVO BASICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos2057","3264","LIQUIDO CORROSIVO ACIDO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2058","3265","LIQUIDO CORROSIVO ACIDO ORGANICO N.E.P."
"catalogos_materiales_peligrosos2059","3266","LIQUIDO CORROSIVO BASICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2060","3267","LIQUIDO CORROSIVO BASICO ORGANICO N.E.P."
"catalogos_materiales_peligrosos2061","3268","INFLADORES DE BOLSAS NEUMÁTICAS O MÓDULOS DE BOLSAS NEUMÁTICAS O PRETENSORES DE CINTURONES DE SEGURIDAD"
"catalogos_materiales_peligrosos2062","3269","BOLSA  PARA RESINA POLIESTERICA"
"catalogos_materiales_peligrosos2063","3270","FILTROS DE MEMBRANAS NITROCELULOSICAS con un máximo de 12.6% de nitrógeno por masa seca"
"catalogos_materiales_peligrosos2064","3271","ETERES N.E.P."
"catalogos_materiales_peligrosos2065","3273","NITRILOS INFLAMABLES TOXICOS N.E.P."
"catalogos_materiales_peligrosos2066","3274","ALCOHOLATOS EN SOLUCION N.E.P. en alcohol"
"catalogos_materiales_peligrosos2067","3275","NITRILOS TOXICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos2068","3276","NITRILOS TOXICOS N.E.P."
"catalogos_materiales_peligrosos2069","3277","CLOROFORMIATOS TOXICOS CORROSIVOS N.E.P."
"catalogos_materiales_peligrosos2070","3278","COMPUESTO ORGANOFOSFORADO TÓXICO LÍQUIDO N.E.P."
"catalogos_materiales_peligrosos2071","3279","COMPUESTOS ORGANOFOSFORADOS TOXICOS INFLAMABLES N.E.P."
"catalogos_materiales_peligrosos2072","3280","COMPUESTO ORGANOARSENICAL LIQUIDO N.E.P."
"catalogos_materiales_peligrosos2073","3281","CARBONILOS METALICOS LIQUIDO N.E.P."
"catalogos_materiales_peligrosos2074","3282","COMPUESTOS ORGANOMETALICOS TOXICOS  LIQUIDO N.E.P."
"catalogos_materiales_peligrosos2075","3283","COMPUESTO DE SELENIO SOLIDO N.E.P."
"catalogos_materiales_peligrosos2076","3284","COMPUESTO DE TELURIO N.E.P."
"catalogos_materiales_peligrosos2077","3285","COMPUESTO DE VANADIO N.E.P."
"catalogos_materiales_peligrosos2078","3286","LIQUIDO INFLAMABLE TOXICO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos2079","3287","LIQUIDO TOXICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2080","3288","SOLIDO TOXICO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2081","3289","LIQUIDO TOXICO CORROSIVO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2082","3290","SOLIDO TOXICO CORROSIVO INORGANICO N.E.P."
"catalogos_materiales_peligrosos2083","3291","DESECHOS CLIINICOS N.E.P. o DESECHOS (BIO)MEDICOS N.E.P. o DESECHOS MEDICOS REGULADOS N.E.P."
"catalogos_materiales_peligrosos2084","3292","BATERIAS QUE CONTIENEN SODIO o ELEMENTOS DE BATERIA QUE CONTIENEN SODIO"
"catalogos_materiales_peligrosos2085","3293","HIDRAZINA EN SOLUCION ACUOSA con un máximo de 37% en masa de hidracina"
"catalogos_materiales_peligrosos2086","3294","CIANURO DE HIDROGENO EN SOLUCION ALCOHOLICA con no más de 45% de cianuro de hidrógeno"
"catalogos_materiales_peligrosos2087","3295","HIDROCARBUROS LIQUIDOS N.E.P."
"catalogos_materiales_peligrosos2088","3296","HEPTAFLUOROPROPANO (GAS REFRIGERANTE R 227)"
